,Logical_quotient_rating,i_get_stressed_out_easily,coding_skills_rating,public_speaking_points,i_am_always_prepared,i_follow_a_schedule,i_am_quick_to_understand_things,i_am_full_of_ideas,i_start_conversations,do_you_like_sports,entrepreneurial_mindset,tendency_to_worry,self_learning_capability,Extra_courses_did,Taken_inputs_from_seniors_or_elders,reading_and_writing_skills,memory_capability_score,worked_in_teams_ever,Introvert,Suggested_Job_Role,B_hard worker,B_smart worker
9277,6,4,6,7,2,4,1,1,6,0,0,0,1,1,0,1,1,1,0,Teacher,0,1
9278,1,5,4,7,0,7,8,0,8,0,1,0,0,1,1,1,1,0,1,Teacher,0,1
9279,7,5,1,8,1,8,4,6,3,1,1,1,0,1,1,1,1,0,1,Teacher,1,0
9280,9,4,0,3,1,5,3,8,1,1,0,1,1,0,0,2,1,0,0,Teacher,1,0
9281,5,6,4,0,3,0,7,8,7,0,0,1,1,1,0,0,2,0,0,Teacher,1,0
9282,8,3,3,7,4,8,9,0,4,0,1,1,0,1,1,0,0,0,0,Teacher,0,1
9283,8,8,8,9,1,7,9,0,9,1,1,0,1,1,0,2,1,1,0,Teacher,0,1
9284,3,3,6,1,8,6,2,0,2,1,0,0,1,0,0,0,1,0,0,Teacher,0,1
9285,6,2,7,1,4,2,1,0,1,0,1,1,1,0,1,1,1,0,1,Teacher,0,1
9286,6,8,2,3,7,9,9,6,2,1,0,0,1,0,0,2,0,0,1,Teacher,0,1
9287,5,6,8,1,6,1,3,6,1,1,1,0,0,0,0,2,1,0,1,Teacher,0,1
9288,9,3,7,8,4,1,9,5,1,0,0,1,0,0,0,1,1,0,1,Teacher,1,0
9289,3,2,1,3,6,6,3,2,7,0,0,0,0,0,0,0,2,1,1,Teacher,0,1
9290,7,8,6,3,7,8,0,7,9,0,0,1,0,0,0,0,1,1,0,Teacher,0,1
9291,9,9,8,0,5,3,7,3,2,0,1,1,0,1,1,1,0,1,1,Teacher,0,1
9292,4,6,0,5,8,2,1,7,0,1,1,1,0,1,0,2,2,0,1,Teacher,1,0
9293,2,3,0,7,5,8,5,8,0,1,0,1,1,1,1,2,2,1,1,Teacher,0,1
9294,6,4,7,7,1,7,6,9,1,0,1,1,1,0,1,1,1,0,1,Teacher,1,0
9295,4,2,9,0,0,4,5,2,9,0,1,1,1,1,1,2,1,1,0,Teacher,1,0
9296,6,0,1,5,0,3,5,5,5,0,1,1,0,1,1,2,1,0,0,Teacher,0,1
9297,1,8,7,2,8,6,1,7,1,0,1,0,1,0,0,1,1,1,0,Teacher,1,0
9298,5,8,3,2,5,7,1,2,3,1,1,0,1,0,0,1,0,0,0,Teacher,1,0
9299,8,5,5,8,4,1,4,5,9,1,0,0,0,1,1,0,0,1,1,Teacher,1,0
9300,9,3,5,5,9,7,9,0,5,1,1,0,0,1,0,1,0,0,0,Teacher,0,1
9301,4,1,3,2,6,5,8,4,1,0,1,0,1,1,1,2,1,1,1,Teacher,1,0
9302,6,3,9,9,3,8,3,3,2,0,1,0,0,0,0,0,2,1,0,Teacher,0,1
9303,6,4,2,7,0,3,5,2,9,0,1,0,1,0,1,0,0,1,1,Teacher,0,1
9304,0,9,4,0,0,4,0,4,1,0,0,0,1,0,1,2,1,1,1,Teacher,0,1
9305,5,1,9,7,8,9,4,5,6,0,1,1,0,0,1,0,2,1,1,Teacher,1,0
9306,6,1,9,4,6,6,8,0,6,0,0,0,0,1,1,1,2,1,0,Teacher,1,0
9307,8,9,4,4,8,8,1,6,5,0,1,0,0,1,1,0,2,1,1,Teacher,0,1
9308,0,4,3,0,3,6,4,7,9,1,1,0,0,1,1,0,2,0,1,Teacher,1,0
9309,9,8,3,7,7,4,5,4,6,1,1,0,1,0,1,1,1,1,1,Teacher,1,0
9310,1,3,0,0,1,7,6,3,4,0,1,1,0,0,1,2,2,1,1,Teacher,1,0
9311,8,7,8,3,2,3,7,8,0,0,1,0,0,0,0,0,0,1,1,Teacher,1,0
9312,0,5,5,9,0,7,4,5,9,1,1,0,1,0,1,2,0,0,1,Teacher,1,0
9313,2,1,9,1,1,9,6,3,0,1,1,1,1,0,0,2,0,1,1,Teacher,1,0
9314,1,0,2,8,4,5,0,8,0,1,1,1,0,0,0,0,1,1,1,Teacher,1,0
9315,2,8,0,2,4,4,1,3,3,0,1,0,1,0,0,0,0,1,0,Teacher,0,1
9316,9,9,9,3,7,4,0,9,2,1,1,1,0,1,0,1,0,0,0,Teacher,1,0
9317,1,3,5,1,1,0,3,1,0,1,0,0,0,1,1,0,1,1,1,Teacher,0,1
9318,6,0,2,3,8,2,9,9,9,1,0,1,1,1,0,2,0,0,0,Teacher,1,0
9319,0,1,5,7,1,3,1,3,0,1,1,1,0,1,0,1,1,0,1,Teacher,0,1
9320,8,6,1,5,2,7,3,9,4,1,1,0,1,0,0,0,1,0,1,Teacher,1,0
9321,3,5,4,9,0,9,5,0,7,1,1,1,0,1,1,2,1,0,0,Teacher,0,1
9322,5,3,0,1,0,2,8,8,8,1,1,0,0,1,1,1,2,1,0,Teacher,1,0
9323,1,4,8,4,2,1,0,0,0,0,1,0,0,1,1,2,1,1,0,Teacher,0,1
9324,2,1,7,0,4,7,0,0,9,0,0,1,1,1,0,0,0,1,0,Teacher,0,1
9325,9,4,0,3,2,9,3,5,5,1,0,1,0,1,0,2,2,1,0,Teacher,0,1
9326,3,6,5,6,5,4,7,2,9,0,1,1,1,0,0,0,2,0,0,Teacher,1,0
9327,0,3,2,3,4,7,7,8,8,0,0,0,1,0,0,0,1,0,0,Teacher,1,0
9328,2,4,6,3,4,0,5,4,9,0,1,0,0,0,0,2,0,0,0,Teacher,1,0
9329,8,7,7,7,4,8,1,6,9,0,1,1,0,0,0,1,2,0,1,Teacher,1,0
9330,7,9,7,4,9,7,6,9,0,0,1,1,1,0,0,1,1,0,1,Teacher,0,1
9331,6,3,4,7,2,9,7,1,1,1,0,1,0,0,0,2,2,1,1,Teacher,1,0
9332,7,9,2,4,9,4,1,4,4,0,0,0,0,1,1,1,1,0,1,Teacher,1,0
9333,9,5,5,6,5,0,8,3,1,0,0,1,1,0,0,0,2,0,1,Teacher,1,0
9334,0,6,3,2,5,2,7,0,3,0,1,0,1,1,1,2,2,0,0,Teacher,0,1
9335,4,9,2,1,7,9,8,7,3,0,1,1,1,1,0,2,0,1,1,Teacher,1,0
9336,8,3,2,1,7,3,6,6,4,0,1,1,1,1,0,2,2,0,0,Teacher,0,1
9337,6,1,2,5,4,3,4,1,3,0,1,1,0,0,0,2,1,1,0,Teacher,1,0
9338,2,8,5,5,0,0,5,4,3,1,1,0,1,0,1,2,2,0,0,Teacher,0,1
9339,4,3,9,5,7,9,8,0,6,1,1,0,1,1,0,2,0,1,1,Teacher,0,1
9340,3,5,7,5,6,9,0,9,5,1,1,0,1,0,1,1,1,0,1,Teacher,0,1
9341,8,2,6,0,3,2,0,5,9,1,0,1,1,0,0,2,0,1,1,Teacher,0,1
9342,9,5,7,4,3,8,4,7,8,0,0,0,0,0,0,1,2,0,1,Teacher,1,0
9343,1,5,1,4,5,9,3,5,1,0,0,0,0,1,1,1,1,0,0,Teacher,0,1
9344,2,3,0,3,1,1,5,5,1,1,1,0,0,0,0,0,2,0,1,Teacher,0,1
9345,0,6,5,8,4,4,7,1,2,0,0,1,1,1,0,1,1,0,0,Teacher,0,1
9346,7,6,1,0,2,6,6,1,1,0,1,0,0,1,0,2,0,1,0,Teacher,1,0
9347,0,6,4,6,7,9,7,5,6,0,0,0,1,0,1,1,1,0,1,Teacher,0,1
9348,5,5,2,4,2,9,4,2,3,0,1,0,0,0,0,0,0,0,1,Teacher,1,0
9349,9,3,8,9,2,6,6,6,3,0,1,0,1,0,0,0,2,0,1,Teacher,0,1
9350,7,1,2,1,0,1,7,9,3,1,1,0,0,1,1,0,2,1,0,Teacher,1,0
9351,0,8,1,7,8,9,7,8,8,1,0,0,1,1,1,1,1,0,1,Teacher,0,1
9352,8,6,7,2,4,9,4,4,0,0,0,0,1,0,1,2,1,0,1,Teacher,0,1
9353,8,8,5,0,0,7,6,6,1,1,1,0,1,1,1,1,2,1,0,Teacher,0,1
9354,6,0,7,2,4,7,5,7,2,1,0,1,1,1,1,0,2,1,0,Teacher,1,0
9355,3,3,8,9,5,4,9,4,4,0,1,1,0,0,1,0,1,1,1,Teacher,0,1
9356,5,6,8,5,9,8,1,9,3,1,1,1,1,1,0,2,1,1,0,Teacher,0,1
9357,6,1,6,9,7,9,2,5,9,0,0,1,1,1,0,0,2,0,1,Teacher,0,1
9358,2,3,8,4,8,7,8,9,0,1,1,0,1,1,1,1,1,1,0,Teacher,1,0
9359,7,2,7,5,2,5,2,6,0,0,0,1,1,1,0,0,1,1,1,Teacher,1,0
9360,0,9,4,4,4,1,9,7,8,1,1,1,1,1,1,1,0,1,1,Teacher,1,0
9361,9,6,8,7,0,5,6,5,3,0,1,0,1,0,0,0,2,1,1,Teacher,0,1
9362,4,4,4,9,6,4,9,7,3,1,0,0,0,1,0,2,0,1,0,Teacher,1,0
9363,2,9,9,4,6,5,7,3,9,0,1,0,1,0,1,1,1,0,0,Teacher,1,0
9364,4,5,9,9,4,7,7,9,6,0,1,1,0,0,1,2,1,1,1,Teacher,0,1
9365,4,7,8,6,6,7,7,4,0,1,0,1,1,0,0,0,0,0,1,Teacher,1,0
9366,2,0,4,9,8,6,3,5,1,0,1,0,0,0,1,1,2,0,0,Teacher,0,1
9367,0,7,7,0,9,5,3,8,4,0,1,1,0,0,0,0,0,0,1,Teacher,1,0
9368,9,0,0,0,1,1,4,3,2,1,0,1,0,0,1,2,0,1,0,Teacher,0,1
9369,6,0,5,1,3,4,4,0,8,0,1,0,1,0,0,2,2,1,1,Teacher,1,0
9370,7,0,2,7,6,0,6,8,1,0,1,0,1,0,1,0,0,0,1,Teacher,0,1
9371,7,8,3,3,3,6,9,7,6,0,1,1,1,1,0,1,0,0,0,Teacher,0,1
9372,6,2,1,2,7,4,7,7,3,0,0,0,0,0,0,0,0,0,1,Teacher,1,0
9373,1,0,1,2,3,4,0,9,3,1,0,1,0,0,1,2,2,0,0,Teacher,0,1
9374,1,6,3,4,7,9,3,4,0,0,0,0,1,0,0,1,1,1,1,Teacher,1,0
9375,5,7,8,3,4,3,7,4,3,0,1,0,0,0,1,0,0,1,0,Teacher,1,0
9376,2,7,8,2,5,4,7,4,0,0,0,0,0,1,1,0,1,0,1,Teacher,0,1
9377,2,5,1,7,9,0,7,8,2,1,1,1,0,0,1,0,1,1,1,Teacher,1,0
9378,5,5,8,2,8,3,4,2,9,1,0,0,0,1,1,2,0,1,1,Teacher,1,0
9379,5,8,0,0,1,0,6,9,1,0,1,0,0,0,1,0,2,0,1,Teacher,0,1
9380,3,4,1,5,9,9,2,1,1,1,1,1,1,1,0,1,2,0,1,Teacher,0,1
9381,4,8,2,7,5,3,5,0,9,1,0,0,0,0,1,2,1,1,1,Teacher,1,0
9382,6,3,8,6,0,2,0,4,1,0,0,0,0,0,0,1,2,1,1,Teacher,0,1
9383,7,9,8,6,9,2,5,8,3,1,1,0,0,0,0,1,2,1,0,Teacher,1,0
9384,8,2,5,2,8,3,7,2,2,1,1,0,0,0,1,1,2,1,0,Teacher,1,0
9385,7,1,5,8,0,9,0,0,7,0,0,1,0,0,0,2,2,0,1,Teacher,1,0
9386,9,3,0,8,6,0,0,9,6,0,1,1,1,1,0,1,0,1,1,Teacher,1,0
9387,8,5,3,9,4,4,7,6,5,1,1,1,1,1,0,2,1,0,1,Teacher,1,0
9388,8,5,4,4,9,8,6,3,5,1,0,1,0,0,1,0,1,1,1,Teacher,0,1
9389,1,0,2,4,2,1,5,1,8,1,0,0,0,0,1,0,1,1,0,Teacher,0,1
9390,0,1,6,6,2,6,4,3,7,0,1,1,1,0,0,2,0,0,0,Teacher,1,0
9391,4,1,2,0,5,8,8,9,1,0,1,1,1,0,1,0,0,1,1,Teacher,1,0
9392,1,2,7,3,1,3,2,5,0,0,0,1,1,1,0,1,1,0,0,Teacher,0,1
9393,8,6,4,6,7,9,7,3,2,1,0,1,0,1,1,2,0,0,1,Teacher,1,0
9394,3,6,1,8,7,5,0,9,3,0,0,0,0,1,0,2,0,0,0,Teacher,0,1
9395,8,2,6,3,0,0,2,8,7,0,0,0,1,1,1,0,1,1,0,Teacher,1,0
9396,3,4,8,1,8,0,9,3,8,0,1,0,1,1,0,0,1,0,1,Teacher,1,0
9397,7,4,4,8,5,7,8,2,5,0,0,0,1,0,1,1,2,0,1,Teacher,1,0
9398,2,7,6,8,3,0,9,1,5,1,0,0,1,1,0,0,2,1,1,Teacher,1,0
9399,2,3,2,3,8,1,1,7,3,0,0,1,0,0,0,0,0,0,1,Teacher,0,1
9400,9,2,4,5,2,3,2,3,2,1,0,0,1,0,0,2,2,1,1,Teacher,0,1
9401,4,5,4,3,1,8,2,1,8,1,0,0,1,1,0,0,0,1,1,Pilot,1,0
9402,9,1,5,4,0,5,4,1,0,0,1,1,0,1,1,0,2,1,0,Pilot,1,0
9403,2,9,0,8,1,3,5,2,4,1,0,1,0,0,0,1,0,1,0,Pilot,0,1
9404,2,4,1,9,0,2,7,0,7,0,1,1,1,0,0,1,1,1,0,Pilot,1,0
9405,6,2,6,4,3,2,9,4,9,1,1,0,0,0,1,2,1,1,1,Pilot,1,0
9406,4,5,0,2,6,3,3,6,6,1,1,0,1,0,1,0,0,1,0,Pilot,1,0
9407,6,3,2,6,4,9,6,1,0,0,1,0,0,1,1,0,1,0,0,Pilot,1,0
9408,1,2,6,7,9,4,6,8,3,0,1,0,0,0,0,1,2,1,1,Pilot,0,1
9409,1,7,0,2,0,4,9,8,2,1,1,0,0,0,0,1,2,1,0,Pilot,1,0
9410,4,6,9,7,5,9,6,9,7,1,0,1,1,1,0,2,1,0,1,Pilot,1,0
9411,7,0,7,8,8,1,7,6,6,1,0,1,0,1,1,0,1,1,1,Pilot,1,0
9412,6,3,3,7,9,7,8,0,2,0,1,0,0,0,0,2,1,0,1,Pilot,0,1
9413,6,3,7,4,2,5,5,6,1,1,0,0,1,0,0,0,0,0,0,Pilot,0,1
9414,5,5,7,8,2,6,0,5,3,0,1,0,0,1,1,2,0,1,1,Pilot,1,0
9415,9,9,3,0,0,3,0,9,7,0,1,1,0,0,1,0,1,1,0,Pilot,0,1
9416,9,8,6,6,8,6,6,1,7,0,1,1,1,0,1,2,2,0,0,Pilot,1,0
9417,5,8,9,3,4,4,6,0,9,0,1,0,1,1,1,1,2,1,1,Pilot,0,1
9418,4,6,5,9,0,6,2,2,5,0,1,1,1,1,0,0,1,0,1,Pilot,0,1
9419,7,9,4,4,2,2,2,2,5,1,1,1,0,1,0,0,1,1,0,Pilot,1,0
9420,2,0,6,6,6,4,6,9,2,1,0,1,1,0,0,1,1,0,0,Pilot,0,1
9421,8,6,8,2,5,1,9,7,2,1,1,1,1,1,0,2,0,0,0,Pilot,1,0
9422,9,0,5,4,0,5,8,0,9,1,1,0,1,0,1,1,0,0,0,Pilot,1,0
9423,0,7,5,0,9,2,3,6,8,0,1,1,1,1,1,2,0,0,1,Pilot,0,1
9424,3,0,1,5,3,7,4,2,5,0,0,1,1,1,1,0,0,0,1,Pilot,0,1
9425,0,4,8,1,3,8,7,4,9,0,0,1,1,1,0,1,1,1,1,Pilot,1,0
9426,3,6,7,5,6,4,3,9,9,1,0,1,1,1,0,2,1,1,0,Pilot,0,1
9427,0,9,7,1,4,1,5,4,3,0,1,1,1,1,1,2,0,0,1,Pilot,1,0
9428,6,8,6,1,8,1,1,5,5,1,0,0,0,0,0,1,2,0,1,Pilot,1,0
9429,3,3,8,0,1,5,8,0,3,1,1,1,1,1,1,2,2,1,0,Pilot,0,1
9430,8,8,0,8,5,9,0,2,5,0,1,1,1,0,1,2,2,1,1,Pilot,0,1
9431,7,0,3,6,5,6,1,7,6,0,0,0,1,0,0,0,1,0,1,Pilot,0,1
9432,4,7,6,6,6,8,9,1,8,0,1,1,1,1,1,1,2,1,0,Pilot,0,1
9433,5,1,6,5,6,7,0,4,0,0,1,0,0,0,0,0,1,1,0,Pilot,1,0
9434,9,8,2,8,1,2,2,6,5,0,0,0,0,1,0,2,2,0,1,Pilot,0,1
9435,6,1,0,5,0,8,8,7,1,0,1,1,0,0,1,2,2,1,0,Pilot,0,1
9436,2,1,0,2,2,1,8,7,9,0,0,1,0,1,0,2,1,1,1,Pilot,1,0
9437,6,4,5,3,2,5,0,0,4,1,1,0,0,1,0,2,0,0,1,Pilot,1,0
9438,8,0,7,4,5,4,0,4,3,1,0,1,0,1,0,2,0,0,0,Pilot,0,1
9439,9,2,8,0,1,0,9,0,1,1,0,1,0,0,1,2,1,0,0,Pilot,1,0
9440,5,4,6,3,0,2,9,3,3,1,1,0,1,0,0,1,0,0,0,Pilot,1,0
9441,6,4,0,1,6,4,9,3,7,0,0,0,0,0,0,0,0,1,0,Pilot,1,0
9442,9,9,1,6,4,7,3,7,0,0,0,0,1,0,0,0,1,0,1,Pilot,1,0
9443,8,0,6,5,8,4,5,2,5,0,0,0,1,1,0,1,2,0,1,Pilot,0,1
9444,4,1,8,6,6,5,6,8,9,0,0,1,0,1,0,2,2,0,1,Pilot,1,0
9445,9,8,5,9,2,7,5,8,9,0,1,1,1,1,1,1,0,1,1,Pilot,0,1
9446,6,9,5,1,9,0,6,6,3,0,0,0,0,0,0,0,0,1,0,Pilot,1,0
9447,7,1,3,2,9,8,9,7,1,0,1,1,1,0,1,0,1,1,1,Pilot,0,1
9448,6,7,4,4,6,0,8,5,0,1,1,1,0,0,0,1,2,0,1,Pilot,0,1
9449,5,5,8,7,3,9,4,4,6,1,1,0,0,1,1,1,2,1,0,Pilot,0,1
9450,4,7,2,7,1,0,6,0,7,1,1,0,1,1,0,1,1,0,0,Pilot,0,1
9451,3,7,0,6,7,7,6,0,2,1,1,1,0,0,1,2,2,1,1,Pilot,1,0
9452,5,0,1,6,1,4,8,6,2,1,0,0,1,1,1,2,2,0,0,Pilot,1,0
9453,3,0,2,7,0,2,1,9,9,1,0,1,1,0,1,2,0,1,0,Pilot,0,1
9454,8,3,0,1,6,9,9,5,4,0,1,1,0,1,0,0,2,0,0,Pilot,1,0
9455,8,0,7,5,2,7,2,0,7,1,0,1,1,1,1,2,2,1,1,Pilot,1,0
9456,7,1,7,2,6,1,2,2,7,1,0,0,1,0,0,0,1,1,1,Pilot,1,0
9457,6,4,3,5,3,9,0,7,8,1,1,0,0,0,1,0,1,1,1,Pilot,1,0
9458,1,9,1,0,0,9,6,6,3,0,1,0,0,1,0,0,0,0,1,Pilot,0,1
9459,5,5,9,5,9,3,9,2,9,1,0,1,0,1,0,2,1,1,1,Pilot,1,0
9460,3,4,2,1,5,1,5,5,4,0,1,1,1,0,1,2,2,0,1,Pilot,1,0
9461,8,4,0,0,0,0,6,4,9,0,0,0,1,1,0,2,0,0,1,Pilot,1,0
9462,6,0,3,2,0,2,5,9,4,0,0,0,1,0,1,0,1,0,0,Pilot,1,0
9463,2,1,9,3,4,7,0,5,8,0,1,1,0,0,0,0,1,0,0,Pilot,1,0
9464,6,4,0,0,5,1,9,7,8,1,0,0,1,1,0,2,0,1,1,Pilot,0,1
9465,6,3,0,3,9,8,8,0,7,0,0,1,0,1,1,1,1,1,1,Pilot,0,1
9466,9,5,1,9,0,2,2,7,6,0,1,0,0,1,0,0,1,0,1,Pilot,0,1
9467,2,9,9,3,9,8,6,1,7,1,1,1,0,0,0,0,0,1,1,Pilot,1,0
9468,9,1,7,8,8,0,7,8,4,1,1,0,0,1,1,0,1,1,0,Pilot,1,0
9469,5,2,4,2,4,3,1,1,4,0,0,0,0,1,1,2,2,1,1,Pilot,0,1
9470,9,5,8,3,8,6,3,4,7,1,0,1,1,1,1,0,0,1,1,Pilot,1,0
9471,2,3,0,2,6,4,0,0,9,1,0,1,0,1,1,0,0,0,1,Pilot,0,1
9472,6,8,4,8,9,0,4,2,3,1,1,1,1,1,0,2,1,1,1,Pilot,0,1
9473,2,3,8,4,1,3,6,3,0,1,0,1,0,1,1,1,0,0,1,Pilot,0,1
9474,6,2,9,6,9,6,7,0,8,0,0,0,1,0,0,0,2,1,1,Pilot,1,0
9475,9,0,1,2,2,7,4,8,7,1,0,1,1,1,0,2,2,0,1,Pilot,0,1
9476,6,9,7,7,7,9,1,9,3,1,1,1,1,0,0,0,0,1,0,Pilot,1,0
9477,9,4,7,8,1,8,9,8,0,0,1,0,0,0,0,0,1,1,0,Pilot,0,1
9478,9,7,4,2,6,7,7,2,3,1,0,0,0,0,1,2,0,0,0,Pilot,0,1
9479,7,9,3,4,7,6,3,2,2,0,0,1,0,1,1,2,0,0,0,Pilot,1,0
9480,7,9,5,4,7,4,8,5,4,1,1,1,0,1,0,2,2,0,0,Pilot,1,0
9481,9,8,7,2,4,3,6,2,0,0,0,1,1,0,0,2,0,1,0,Pilot,0,1
9482,5,1,5,0,8,4,3,2,0,1,0,1,1,0,0,2,0,0,1,Pilot,0,1
9483,2,7,8,6,3,0,2,2,1,1,0,1,0,1,0,1,1,0,0,Pilot,0,1
9484,8,9,6,4,6,2,9,8,4,0,1,1,1,1,0,1,1,1,1,Pilot,1,0
9485,2,6,7,8,8,9,4,4,6,0,1,1,0,1,0,0,2,1,0,Pilot,1,0
9486,9,1,2,2,4,8,8,3,3,0,1,1,0,1,1,0,1,1,0,Pilot,0,1
9487,6,5,4,4,0,1,8,5,0,0,0,0,0,1,1,0,1,1,0,Pilot,0,1
9488,3,8,5,8,0,1,7,4,2,0,0,1,1,0,1,2,0,0,1,Pilot,0,1
9489,5,5,4,7,6,1,0,6,1,1,1,0,0,0,1,2,2,1,0,Pilot,1,0
9490,5,1,1,4,4,2,4,5,7,1,1,1,1,0,0,0,0,1,1,Pilot,1,0
9491,0,1,4,3,8,5,3,9,9,1,1,1,0,1,1,1,2,0,1,Pilot,1,0
9492,2,5,0,3,7,2,5,9,1,1,0,0,1,1,1,1,1,1,0,Pilot,0,1
9493,2,5,0,8,3,5,7,0,7,0,1,0,1,1,0,1,2,0,0,Pilot,1,0
9494,4,8,3,1,9,5,7,0,7,1,0,0,0,0,1,1,2,0,0,Pilot,0,1
9495,2,1,1,1,0,5,1,1,4,1,0,0,1,0,1,0,0,1,0,Pilot,0,1
9496,7,9,4,2,2,0,3,7,1,1,0,1,0,0,0,1,2,0,0,Pilot,1,0
9497,5,6,2,3,5,6,6,5,4,0,0,0,1,0,1,0,1,0,1,Pilot,1,0
9498,7,0,8,1,1,9,0,6,5,1,1,0,0,0,0,1,1,0,0,Pilot,0,1
9499,7,8,9,8,3,3,7,1,8,0,1,1,1,1,0,0,2,1,1,Pilot,1,0
9500,5,4,3,4,5,0,0,4,2,0,0,1,0,0,1,1,1,1,0,Pilot,0,1
9501,7,9,7,8,3,6,2,1,3,1,0,0,1,0,1,1,0,1,0,Pilot,0,1
9502,8,5,6,9,8,8,8,1,8,0,0,1,0,0,1,2,0,0,1,Pilot,0,1
9503,1,9,7,1,1,6,3,1,5,1,1,0,1,0,1,2,2,0,0,Pilot,0,1
9504,8,4,5,8,3,7,3,5,1,1,0,1,1,1,1,0,0,1,1,Pilot,1,0
9505,9,9,5,2,7,6,6,5,1,0,0,0,0,0,0,2,0,0,1,Pilot,0,1
9506,2,1,6,3,4,0,9,9,4,0,1,0,0,0,1,2,0,0,1,Pilot,1,0
9507,2,9,0,9,0,3,8,5,5,0,0,0,1,0,0,2,2,1,0,Pilot,1,0
9508,8,3,6,6,0,9,0,9,2,1,0,0,1,0,1,0,1,0,1,Pilot,1,0
9509,3,9,6,3,5,4,1,8,8,0,0,0,1,1,1,2,2,0,1,Pilot,0,1
9510,0,1,8,0,6,2,8,6,3,1,1,0,1,1,0,0,1,1,0,Pilot,1,0
9511,9,0,2,7,8,4,4,5,1,1,1,0,1,1,1,1,0,1,0,Pilot,0,1
9512,4,1,0,4,4,0,8,4,6,0,0,1,0,1,1,0,2,0,0,Pilot,1,0
9513,4,8,3,4,9,8,1,2,0,1,1,0,0,1,1,0,1,1,0,Pilot,0,1
9514,4,2,3,6,5,9,3,4,2,0,1,1,0,1,0,1,1,0,1,Pilot,0,1
9515,5,2,9,7,4,7,8,8,5,1,0,1,1,1,0,1,1,1,0,Pilot,0,1
9516,2,8,3,6,7,8,0,7,7,0,0,1,1,1,1,1,1,0,0,Pilot,0,1
9517,4,5,8,4,0,6,3,4,1,1,0,1,0,0,1,0,2,1,0,Pilot,0,1
9518,3,8,6,1,2,7,9,7,1,0,0,1,0,0,1,0,1,0,1,Pilot,0,1
9519,3,8,0,9,5,4,6,2,3,1,1,0,1,1,1,1,2,0,0,Pilot,0,1
9520,9,8,1,6,3,2,4,4,8,1,0,0,1,1,1,0,0,0,1,Pilot,0,1
9521,1,2,0,9,7,1,0,5,7,0,0,1,1,0,1,2,1,1,0,Pilot,0,1
9522,2,7,4,9,3,0,6,1,4,0,0,0,0,0,0,2,1,1,0,Pilot,0,1
9523,2,8,9,0,7,9,6,2,5,0,1,0,1,1,1,0,2,0,1,Pilot,0,1
9524,5,2,4,2,1,2,6,8,0,0,0,1,1,1,0,1,0,0,0,Pilot,1,0
9525,0,7,0,0,8,8,3,9,0,1,1,1,0,0,1,1,1,1,1,Pilot,0,1
9526,8,7,4,9,2,4,8,9,4,0,0,0,1,0,1,2,1,0,1,Pilot,1,0
9527,9,1,8,4,8,4,0,2,7,1,1,0,0,1,0,0,1,0,0,Pilot,1,0
9528,3,4,9,2,5,7,0,8,7,1,1,0,1,1,0,0,0,0,1,Pilot,0,1
9529,5,2,7,0,2,5,2,5,2,1,1,1,0,1,0,2,1,1,0,Pilot,0,1
9530,1,8,0,6,1,9,4,4,2,0,1,0,1,0,0,0,0,1,0,Pilot,1,0
9531,0,8,7,1,8,9,5,9,5,0,0,0,0,0,1,0,1,0,1,Pilot,1,0
9532,5,4,1,3,8,7,0,5,7,0,0,0,0,0,1,2,2,0,0,Pilot,1,0
9533,1,1,0,9,8,7,0,1,5,0,1,0,1,1,0,2,1,0,1,Pilot,0,1
9534,1,6,8,0,8,6,9,9,7,1,1,0,0,0,0,2,1,0,1,Pilot,1,0
9535,1,1,1,1,4,0,2,2,0,0,0,0,1,1,0,1,0,1,1,Pilot,1,0
9536,5,2,1,2,6,8,7,5,5,1,1,0,0,1,1,2,2,1,0,Pilot,0,1
9537,6,4,5,6,1,2,2,0,2,1,0,0,0,1,0,2,0,1,1,Pilot,1,0
9538,5,4,5,2,2,5,7,9,0,1,0,1,1,0,0,2,0,0,1,Pilot,1,0
9539,4,2,0,9,7,0,6,8,8,1,1,1,0,0,0,1,0,1,0,Pilot,0,1
9540,3,3,8,0,3,7,7,5,5,0,1,0,0,1,0,1,1,1,0,Pilot,0,1
9541,1,8,2,7,5,6,7,4,8,1,1,0,0,1,1,0,1,1,1,Pilot,1,0
9542,2,9,8,2,0,6,8,2,5,1,1,1,1,1,0,1,2,1,0,Pilot,1,0
9543,8,9,6,7,8,0,8,1,3,0,1,0,1,0,1,1,1,1,1,Pilot,0,1
9544,1,1,5,2,7,4,8,4,2,0,1,0,1,0,1,1,2,1,1,Pilot,0,1
9545,6,8,0,1,8,1,5,3,1,0,0,1,0,0,1,0,2,1,1,Pilot,0,1
9546,6,1,8,0,4,3,1,3,3,1,0,0,1,0,0,0,2,0,1,Pilot,1,0
9547,7,9,5,3,0,3,3,1,2,0,0,0,0,1,0,2,2,1,0,Pilot,1,0
9548,8,6,4,6,5,2,6,7,3,1,0,1,1,0,1,1,0,0,1,Pilot,0,1
9549,4,9,2,6,1,9,2,8,9,1,0,1,1,0,0,2,1,1,1,Pilot,1,0
9550,0,5,9,1,2,0,3,8,7,1,1,0,0,1,0,0,2,1,1,Pilot,0,1
9551,5,0,0,0,1,6,2,9,4,1,0,1,1,1,0,0,2,1,0,Pilot,1,0
