,CourseID,Course_name,Score1,Score2
9851,TL360,Computing with Multimedia,365,375.0
9852,TL400,Wildlife Biology,310,370.0
9853,TL410,Pharmaceutical Analysis with Forensics,305,365.0
9854,WD025,Construction Management (and Engineering),305,355.0
9855,WD027,Music,#280,350.0
9856,WD028,Applied Computing,305,380.0
9857,WD048,Business,305,350.0
9858,WD049,Business (with French),405,425.0
9859,WD079,Business Management with Law,290,325.0
9860,WD080,Business Studies (with German),345,415.0
9861,WD084,Accounting,335,385.0
9862,WD085,Mechanical and Manufacturing Engineering,270,340.0
9863,WD086,Electronic Engineering,375,375.0
9864,WD091,Hospitality Management,280,315.0
9865,WD095,Marketing,295,345.0
9866,WD116,General Nursing,385,405.0
9867,WD117,Psychiatric Nursing,330,350.0
9868,WD120,Intellectual Disability Nursing,330,350.0
9869,WD123,Languages and Marketing,325,350.0
9870,WD124,Health Promotion,300,340.0
9871,WD125,Exercise and Health Studies,295,340.0
9872,WD127,Retail Management,270,305.0
9873,WD132,Physics with Computing,330,405.0
9874,WD134,International Business,320,385.0
9875,WD135,Applied Social Studies in Social Care,335,370.0
9876,WD137,Design (Visual Communications),300,365.0
9877,WD140,Legal Studies,300,335.0
9878,WD144,Architecture,455,475.0
9879,WD147,Pharmaceutical Science,300,390.0
9880,WD148,Tourism Marketing,275,330.0
9881,WD149,Early Childhood Studies,300,330.0
9882,WD150,Criminal Justice,290,325.0
9883,WD152,Visual Arts,275,315.0
9884,WD160,Finance and Investment,315,360.0
9885,WD161,Computer Forensics,270,340.0
9886,WD162,Quantity Surveying,310,345.0
9887,WD163,Psychology,340,390.0
9888,WD816,Mature Applicants General Nursing,#174,184.0
9889,WD817,Mature Applicants Psychiatric Nursing,#160,165.0
9890,WD820,Mature Applicants Intellectual Disability Nursing,#157,160.0
9891,AL032,Software Design (Games Development),230,315
9892,AL033,Toxicology,275,340
9893,AL034,Software Design (Web Development),235,310
9894,AL035,Construction Technology and Management,235,300
9895,AL050,Business,230,320
9896,AL051,Accounting,235,325
9897,AL052,Design (Visual Communications),#560,#795
9898,AL053,Pharmaceutical Sciences,,
9899,AL054,Social Care Practice,325,350
9900,AL110,General Nursing,395*,425
9901,AL111,Mature Applicants General Nursing,#166,170
9902,AL112,Psychiatric Nursing,370,375
9903,AL113,Mature Applicants Psychiatric Nursing,#160*,#162
9904,PC405,Citizenship & Community Studies,215,300
9905,PC410,Humanities,285,325
9906,PC411,English and History,290,330
9907,PC412,English and Spanish,,
9908,CW018,Business,295,340
9909,CW028,Early Childhood Education and Care,300,325
9910,CW038,Art Portfolio,#700,#700
9911,CW058,Sustainable Architectural Technology,330,370
9912,CW108,Biosciences with Bioforensics,300,340
9913,CW118,Biosciences with Biopharmaceuticals,325,345
9914,CW208,Computer Games Development,300,335
9915,CW238,Software Development,300,325
9916,CW248,Computing Systems Management,300,320
9917,CW438,Construction - Quantity Surveying,310,350
9918,CW448,Construction - Facilities Management,310,340
9919,CW708,Law,300,335
9920,CW728,Product Design Innovation,270,310
9921,CW748,Early Childhood Education and Care,310,340
9922,CW808,Communications and Public Relations,295,345
9923,CW818,Accounting,285,350
9924,CW828,Business - International Business,305,335
9925,CW838,Business - Marketing,270,305
9926,CW908,Business - Management,280,330
9927,CW928,Business - Human Resource Management,265,295
9928,CW938,Business with Law,290,325
9929,CR105,Chemical and Biopharmaceutical Engineering,375,450
9930,CR106,Software Development,275,320
9931,CR108,Mechanical Engineering,330,400
9932,CR109,Structural Engineering,410,450
9933,CR111,Computerised Instrument Systems,,
9934,CR112,Multimedia,325,350
9935,CR116,Software Development and Computer Networking,255,315
9936,CR121,Music at CIT - Cork School of Music,**780,**950
9937,CR150,Business Information Systems,310,340
9938,CR220,Fine Art and Ceramic Design at CIT Crawford College,#780,#865
9939,CR305,Science (Level 8 -  Common Entry),295,335
9940,CR310,IT Management,295,325
9941,CR320,Biomedical Science - Joint CIT and UCC programme,410,450
9942,CR325,Pharmaceutical Biotechnology,300,340
9943,CR330,Herbal Science,225,325
9944,CR333,Nutrition and Health Science,275,345
9945,CR340,Analytical Chemistry with Quality Assurance,285,330
9946,CR360,Instrument Engineering,310,340
9947,CR400,Accounting,360,400
9948,CR420,Marketing,250,315
9949,CR500,Common Engineering Honours Degree Entry,310,410
9950,CR510,Sustainable Energy,380,410
9951,CR520,Biomedical Engineering,350,455
9952,CR560,Architectural Technology,370,400
9953,CR565,Interior Architecture,295,345
9954,CR570,Quantity Surveying,245,325
9955,CR572,Construction Management,260,325
9956,CR590,Electronic Systems Engineering,290,350
9957,CR600,Visual Communications,#605,#755
9958,CR660,Tourism,255,310
9959,CK101,Arts,360,405
9960,CK102,Social Science,370,395
9961,CK103,Music,#370,#440
9962,CK104,Arts with Music,#465,#485
9963,CK106,Applied Psychology,505,525
9964,CK111,Early Childhood Studies,370,405
9965,CK112,Drama and Theatre Studies,#425,#470
9966,CK114,Social Science (Youth & Community Work) - Mature App's only,#,#
9967,CK115,Social Work - Mature Applicants only,#,#
9968,CK116,Sports Studies and Physical Education,480,490
9969,CK201,Commerce,450,470
9970,CK202,Accounting,475*,510
9971,CK203,Business Information Systems,380,420
9972,CK204,Finance,445,480
9973,CK205,Commerce (International) with French,455,490
9974,CK206,Commerce (International) with German,405,435
9975,CK207,Commerce (International) with Italian,320,425
9976,CK208,Commerce (International) with Hispanic Studies,415,445
9977,CK209,Commerce (International) with Irish,455,505
9978,CK210,Government,345,390
9979,CK211,Commerce (International) with Chinese Studies,305,410
9980,CK301,Law,485,500
9981,CK302,Law and French,510,535
9982,CK303,Law and German,505,535
9983,CK304,Law and Irish,525*,545
9984,CK305,Law (Clinical),515*,525
9985,CK306,Law (International),540,550
9986,CK401,Computer Science,300,350
9987,CK402,Biological and Chemical Sciences,350,445
9988,CK404,Environmental and Earth System Sciences,400,440
9989,CK405,Genetics,405,460
9990,CK406,Chemical Sciences,330,435
9991,CK407,Mathematical Sciences,515,550
9992,CK408,Physics and Astrophysics,465,500
9993,CK502,Food Marketing and Entrepreneurship,400,425
9994,CK504,Nutritional Sciences,465,490
9995,CK505,Food Science,335,375
9996,CK506,International Development and Food Policy,355,405
9997,CK601,Process and Chemical Engineering,475,510
9998,CK602,Civil and Environmental Engineering,485,510
9999,CK603,Energy Engineering,520,550
10000,CK605,Electrical and Electronic Engineering,355,470
10001,CK606,Architecture - Joint UCC and CIT programme,450,485
10002,CK701,Medicine - (Undergraduate Entry),#715,#728
10003,CK702,Dentistry,575*,580
10004,CK703,Pharmacy,545,565
10005,CK704,Occupational Therapy,510,525
10006,CK705,Speech and Language Therapy,495,520
10007,CK706,Public Health and Health Promotion,385,425
10008,CK710,General Nursing,435,455
10009,CK711,Mature Applicants General Nursing,#171,#174
10010,CK712,Children's and General Nursing (Integrated),495*,520
10011,CK713,Mature Applicants Children's and General Nursing (Integrated),#174,#174
10012,CK720,Psychiatric Nursing,410,420
10013,CK721,Mature Applicants Psychiatric Nursing,#165,#170
10014,CK730,Intellectual Disability Nursing,425,430
10015,CK731,Mature Applicants Intellectual Disability Nursing,#157*,#168
10016,CK740,Midwifery,435,455
10017,CK741,Mature Applicants Midwifery,#177,#180
10018,CK791,Medicine - (Graduate Entry),#59,#60
10019,AH001,Theology and Philosophy,175,290
10020,AH002,Theology and Psychology,340*,370
10021,AH003,Theology and English Literature,310,345
10022,AC120,International Business,AQA,AQA
10023,AC121,Accounting and Finance,AQA,AQA
10024,AC141,Behavioural Science (Psychology),AQA,AQA
10025,CE001,Education - Primary Teaching,***420,***470
10026,CM001,Education - Primary Teaching,465*,470
10027,CM002,Education - Primary Teaching - Gaeltacht Applicants,430,430
10028,DB512,Business Studies,195,325
10029,DB514,Business and Law,245,325
10030,DB515,Business with Human Resource Management,195,310
10031,DB516,Business with Financial Services,310,370
10032,DB517,Marketing with Event Management,210,320
10033,DB519,Business Management with Leisure and Recreation,210,300
10034,DB521,Accounting and Finance,170,360
10035,DB531,Marketing,250,315
10036,DB553,Film  Literature and Drama,230,315
10037,DB561,Arts (General),220,325
10038,DB562,Psychology,215,330
10039,DB564,Media and Cultural Studies,225,295
10040,DB565,Journalism,210,300
10041,DB566,Social Science,220,310
10042,DB567,Film Studies,235,330
10043,DB568,Law,230,340
10044,DB569,Business and Psychology,240,335
10045,DC111,Business Studies,425,440
10046,DC112,European Business (French),430,470
10047,DC113,European Business (German),360,415
10048,DC114,European Business (Spanish),400,445
10049,DC115,Accounting and Finance,435,465
10050,DC116,European Business (Transatlantic Studies),505,525
10051,DC118,Gn� agus Gaeilge,385,405
10052,DC120,Enterprise Computing,335,360
10053,DC121,Computer Applications,315,355
10054,DC126,Actuarial Mathematics,485,510
10055,DC127,ActuarialFinancial and Mathematical Sciences (common entry),410,475
10056,DC131,Communication Studies,430,470
10057,DC132,Journalism,425,465
10058,DC133,Multimedia,410,430
10059,DC146,International Business and Languages (French/German),350,405
10060,DC147,International Business and Languages (French/Spanish),370,440
10061,DC148,International Business and Languages (German/Spanish),350,390
10062,DC149,International Business and Languages (Japanese),396,450
10063,DC150,International Business and Languages (Chinese),370,420
10064,DC155,Applied Language and Intercultural Studies,330,405
10065,DC156,Languages for International Comm. - English Stream - non-nat,325,666
10066,DC161,Analytical Science,370,420
10067,DC162,Chemical and Pharmaceutical Sciences,370,425
10068,DC165,Science International Programme,350,370
10069,DC166,Environmental Science and Health,350,375
10070,DC167,Physics with Astronomy,350,375
10071,DC168,Genetics and Cell Biology,400,430
10072,DC171,Applied Physics,355,385
10073,DC173,Physics with Biomedical Sciences,375,425
10074,DC181,Biotechnology,360,380
10075,DC191,Electronic Engineering,340,400
10076,DC192,Information and Communications Engineering,380,435
10077,DC193,Mechatronic Engineering,355,400
10078,DC195,Mechanical and Manufacturing Engineering,335,415
10079,DC196,Manufacturing Engineering with Business Studies,350,430
10080,DC197,Biomedical Engineering,325,415
10081,DC199,Digital Media Engineering,395,455
10082,DC200,Common Entry into Engineering (Undenominated Entry),325,425
10083,DC201,Common Entry into Science (Undenominated Entry),360,405
10084,DC202,Sport Science and Health,440,455
10085,DC203,Science Education,400,430
10086,DC204,Athletic Therapy and Training,480,500
10087,DC205,Physical Education with Biology,475,495
10088,DC211,Music Performance at the Royal Irish Academy of Music,#320,#495
10089,DC212,Composition at the Royal Irish Academy of Music,#495,#495
10090,DC215,General Nursing,415*,435
10091,DC216,Psychiatric Nursing,355,365
10092,DC217,Intellectual Disability Nursing,360,370
10093,DC218,Children's and General Nursing (Integrated),465*,490
10094,DC225,Mature Applicants General Nursing,#160*,#165
10095,DC226,Mature Applicants Psychiatric Nursing,#150,#156
10096,DC227,Mature Applicants Intellectual Disability Nursing,#131,#144
10097,DC228,Mature Applicants Children's and General Nursing (Integrated),#171,#178
10098,DC230,Economics Politics and Law,415,435
10099,DC231,International Relations,415,450
10100,DC232,Law and Society (BCL),445,470
10101,DC235,Education and Training,335,365
10102,DC238,Contemporary Culture and Society,345,365
10103,DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,420,505
10104,DC240,Marketing Innovation and Technology,400,415
10105,DT001,Product Design,375,410
10106,DT021,Electrical and Electronic Engineering,305,415
10107,DT023,Manufacturing and Design Engineering,330,415
10108,DT025,Engineering - Common 1st Year,310,415
10109,DT028,Transport Operations and Technology,250,320
10110,DT081,Computer and Communications Engineering,335,435
10111,DT101,Architecture,#592,#624
10112,DT106,Planning and Environmental Management,330,375
10113,DT110,Property Economics (Valuation Surveying),310,350
10114,DT111,Construction Economics and Management (Quantity Surveying),345,390
10115,DT112,Geomatics,285,335
10116,DT117,Construction Management,305,335
10117,DT203,Forensic and Environmental Analysis,340,365
10118,DT204,Biomedical Science,375,410
10119,DT205,Mathematical Sciences,280,345
10120,DT211,Computing,240,310
10121,DT222,Physics Technology,315,355
10122,DT223,Human Nutrition and Dietetics,530,545
10123,DT224,Optometry,515,535
10124,DT227,Science with Nanotechnology,315,355
10125,DT228,Computer Science,285,330
10126,DT229,Clinical Measurement,340,385
10127,DT235,Physics with Medical Physics and Bioengineering,260,330
10128,DT341,Marketing,375,390
10129,DT343,Retail and Services Management,330,355
10130,DT354,Business Computing,340,360
10131,DT358,Logistics and Supply Chain Management,245,310
10132,DT365,Business and Management,410,425
10133,DT366,Accounting and Finance,410,425
10134,DT401,International Hospitality Management,260,315
10135,DT407,Culinary Arts,360,385
10136,DT412,Tourism Marketing,290,330
10137,DT413,Event Management,380,405
10138,DT416,Culinary Entrepreneurship,295,325
10139,DT417,Bar Studies (Management and Entrepreneurship),290,330
10140,DT420,Nutraceuticals in Health and Nutrition,350,420
10141,DT421,Food Innovation,245,345
10142,DT422,Pharmaceutical Healthcare,305,345
10143,DT491,Environmental Health,325,345
10144,DT501,Music,#320,#510
10145,DT544,Design - Interior and Furniture,#475,#650
10146,DT545,Design - Visual Communication,#650,#770
10147,DT546,Fine Art,#620,#735
10148,DT552,Media Arts,425,455
10149,DT553,Journalism,435,455
10150,DT555,International Business and Languages - (French),390,405
10151,DT556,International Business and Languages - (German),330,345
10152,DT557,International Business and Languages - (Spanish),350,375
10153,DT559,Photography,#650,#765
10154,DT564,International Business and Languages - (Italian),300,320
10155,DT565,Chinese and International Business,340,365
10156,DT571,Social Care,405,425
10157,DT572,Early Childhood Education,410,430
10158,DT582,Journalism with a Language,405,425
10159,DL041,Animation,#765,#915
10160,DL042,Photography,#699,#849
10161,DL043,Visual Communications,#790,#880
10162,DL044,Visual Arts Practice (Fine Art),#630,#760
10163,DL045,Film and Television Production,#919,#999
10164,DL046,Modelmaking Design and Digital Effects,#480,#939
10165,DL047,Design for Stage and Screen,#695,#960
10166,DL141,Applied Psychology,310,360
10167,DL143,Multimedia Systems/Web Engineering,245,335
10168,DL241,English Media and Cultural Studies,340,380
10169,DL242,Business Studies and Arts Management,285,360
10170,DL245,Business Studies - Entrepreneurship,230,325
10171,FR001,Education - Primary Teaching,465*,470
10172,FR002,Education - Primary Teaching - Gaeltacht Applicants,,
10173,GC200,Business Studies (Cork),,
10174,GC201,Accounting and Finance (Cork),,
10175,GC203,Law (Cork),210,340
10176,GC400,Business Studies (Dublin),260,305
10177,GC401,Accounting and Finance (Dublin),255,325
10178,GC403,Law (Dublin),185,325
10179,GC404,Business and Law (Dublin),225,300
10180,GC405,International Hospitality Management (Dublin),,
10181,GC406,Business Studies (Marketing - Dublin),255,310
10182,GC430,Computing Science (Dublin),215,315
10183,GC450,Journalism and Visual Media (Dublin),190,310
10184,GC489,Interior Architecture (Dublin),205,325
10185,GC494,Fashion Design (Dublin),#260,#400
10186,BN101,Business,220,295
10187,BN103,Business and Information Technology,245,315
10188,BN104,Computing (Information Technology),215,280
10189,BN105,Engineering (Mechatronics),230,300
10190,BN106,Engineering (Computer Engineering),210,265
10191,BN107,Applied Social Studies in Social Care,330,355
10192,BN108,Engineering (Common 1st Year),230,290
10193,BN109,Business (Common 1st Year),245,320
10194,BN110,International Business,235,290
